,index,n_N,perc_B,k,single,wL,lazy,A4,init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
189,189,20,50.0%,25%,False,50,False,False,True,0.09867883290344999,3602.953891038895,266347.0,1708.4085297168826,44.82837009429932,23.051109075546265,1727.8388170375972,1727.838817037597
190,190,20,100%,25%,False,50,False,True,False,0.00535555037319247,255.2028021812439,24519.0,1405.219798717751,,,,
191,191,20,100%,25%,False,50,False,True,True,8.08638304556277,3614.6205229759216,1.0,3069.494626724332,384.0087118148804,1334.7394931316376,3103.62339523441,3095.4251612633243
192,192,30,10.0%,1,True,0,False,False,False,1.0288588928184499,3600.1107728481293,300776.0,1332.8161714113498,,,,
193,193,30,10.0%,1,True,0,False,False,True,48.16386663040857,3600.3020401000977,2010.0,2800.347297506456,47.998430013656616,2.8819971084594727,2782.428861253692,2959.237484105673
194,194,30,20.0%,1,True,0,False,False,False,1.8355076311379201,3600.229090929032,282398.0,1350.8839981971316,,,,
195,195,30,20.0%,1,True,0,False,False,True,70.95943072396943,3600.7251710891724,642.0,3643.7613804889215,78.9876298904419,581.3276011943817,2892.0024381304484,1356135972.5141673
196,196,30,50.0%,1,True,0,False,False,False,31.29987005106003,3600.3539159297943,111260.0,1942.839489582287,,,,
197,197,30,50.0%,1,True,0,False,False,True,14.100770791857489,3600.393318176269,469.0,5528.434947717127,49.574784994125366,2.6913998126983643,5270.066347004876,5698.843183229359
198,198,30,100%,1,True,0,False,True,False,1.13705877147905,3600.4695088863373,365344.0,1427.20981223656,,,,
199,199,30,100%,1,True,0,False,True,True,50.91977825157426,3600.501896858216,475.0,9893.454926713166,74.51857280731201,1157.0035798549652,7208.309001465962,1449026023.7729478
200,200,30,10.0%,1,True,50,False,False,False,0.008192807310307183,590.6339972019196,96742.0,2109.250209362459,,,,
201,201,30,10.0%,1,True,50,False,False,True,,,,,600.0241758823395,,935.5453652719042,
202,202,30,20.0%,1,True,50,False,False,False,9.65754333300662,3600.2422881126404,353260.0,2563.1774130772683,,,,
203,203,30,20.0%,1,True,50,False,False,True,52.28329886468146,3600.448052883148,647.0,1755.97650924859,600.055447101593,352.3558828830719,1214.4068883280725,1555125363.5384383
204,204,30,50.0%,1,True,50,False,False,False,0.06166154889466,3600.3193249702454,161259.0,2446.997816863607,,,,
205,205,30,50.0%,1,True,50,False,False,True,1.1463226530388801,3601.0380280017853,150425.0,2793.389483816113,350.6472110748291,2.4395551681518555,2948.612948302686,2794.6344807387118
206,206,30,100%,1,True,50,False,True,False,0.41071863978986,3600.5480971336365,409840.0,3096.083148222829,,,,
207,207,30,100%,1,True,50,False,True,True,10.656978288681811,3600.5673418045044,587.0,4928.517731018608,600.0579681396484,7.030399799346924,4826.816346532363,5793.909096745542
208,208,30,10.0%,10%,True,0,False,False,False,0.01554943715448,3600.1183898448944,277833.0,631.9924309078847,,,,
209,209,30,10.0%,10%,True,0,False,False,True,6.993640820230369,3600.8305690288544,117251.0,468.4027208388731,84.5124180316925,2.7841739654541016,468.2639827951059,525.1665682781982
210,210,30,20.0%,10%,True,0,False,False,False,23.4357479559391,3600.179780960083,196295.0,737.7371860685985,,,,
211,211,30,20.0%,10%,True,0,False,False,True,17.67624543667872,3600.293750047684,5041.0,869.8384377546195,400.2096190452576,351.6690640449524,780.1172347988972,74661717.3029725
212,212,30,50.0%,10%,True,0,False,False,False,,,,,,,,
213,213,30,50.0%,10%,True,0,False,False,True,0.7521157522994,3600.935038089752,233234.5,2259.8632932394103,64.33893585205078,3.0876179933547974,2284.0021002477374,2260.253558273565
214,214,30,100%,10%,True,0,False,True,False,1.22418336512327,3600.549483060837,205749.0,763.1838564755357,,,,
215,215,30,100%,10%,True,0,False,True,True,2.32670910652273,3600.30673289299,6241.0,4336.392433191247,261.58265805244446,307.04071593284607,4284.70291108496,10918.383585256546
216,216,30,10.0%,10%,True,50,False,False,False,0.008497577063278002,686.402755022049,88452.0,1401.4920065956417,,,,
217,217,30,10.0%,10%,True,50,False,False,True,1.79525691547418,3601.04843211174,1.0,2782.428861253692,85.08665204048157,37.38846302032471,2782.428861253692,2782.428861253692
218,218,30,20.0%,10%,True,50,False,False,False,10.756376039915141,3600.1468420028687,255761.0,1583.6269764110698,,,,
219,219,30,20.0%,10%,True,50,False,False,True,39.14261018542906,3607.1143106619515,1.0,3034.4380375551154,600.0,2941.6349716186523,,3034.4381182640536
220,220,30,50.0%,10%,True,50,False,False,False,7.137337601062479,3600.4514050483704,211750.0,1737.7334726827314,,,,
221,221,30,50.0%,10%,True,50,False,False,True,0.56984554966184,3600.550096035004,579.0,5269.292933111422,78.39222884178162,33.49879193305969,5270.066347004877,5270.066347004875
222,222,30,100%,10%,True,50,False,True,False,0.43743143883858,3600.7982580661774,145774.0,2284.078775986048,,,,
223,223,30,100%,10%,True,50,False,True,True,18.613140527572288,3606.628355026245,1.0,7245.27057276335,600.0,3580.355854034424,,7245.270572763318
224,224,30,10.0%,25%,True,0,False,False,False,0.04910743937347,3600.107857942581,311443.0,303.3659234457067,,,,
225,225,30,10.0%,25%,True,0,False,False,True,10.86082014646958,3600.541568994522,1.0,945.0377725407304,76.84208703041077,50.07251501083374,914.2737726636026,945.9788494018114
226,226,30,20.0%,25%,True,0,False,False,False,15.61592061998392,3600.269716024399,227602.0,359.2089971037841,,,,
227,227,30,20.0%,25%,True,0,False,False,True,49.97737456203449,3611.324497938156,1.0,1123.7899950137148,600.0,3452.8371188640594,,1123.7899950137248
228,228,30,50.0%,25%,True,0,False,False,False,17.140278856042592,3600.3341538906097,217406.0,389.2824474136098,,,,
229,229,30,50.0%,25%,True,0,False,False,True,0.6845856825382299,3607.6658430099487,88930.0,2793.5457547137607,78.82149815559387,52.24217700958252,2948.612948302686,2794.6344807387118
230,230,30,100%,25%,True,0,False,True,False,0.54330777245804,3600.494204044342,362058.0,459.4097514287952,,,,
231,231,30,100%,25%,True,0,False,True,True,12.26652151912864,3606.06809091568,1.0,4642.426156248741,600.0,3182.063236951828,,4658.219804094146
232,232,30,10.0%,25%,True,50,False,False,False,0.60076572151668,3600.196881055832,325154.0,1080.0181059074223,,,,
233,233,30,10.0%,25%,True,50,False,False,True,5.66689008787415,3600.709417104721,919.0,466.0151936672555,74.17543387413025,37.207120180130005,468.26398279510585,468.26398279510585
234,234,30,20.0%,25%,True,50,False,False,False,0.008680473342175046,1579.5566761493685,224269.0,1098.8601923155331,,,,
235,235,30,20.0%,25%,True,50,False,False,True,46.49747716586717,3616.728286027908,1.0,769.0040277937833,600.0,2692.6382160186768,,778.9145294237281
236,236,30,50.0%,25%,True,50,False,False,False,32.21140773309742,3600.384526014328,161707.0,1756.4236733141483,,,,
237,237,30,50.0%,25%,True,50,False,False,True,0.07659326461365774,3261.386081457138,145879.5,2247.73011337562,76.31612801551819,51.145726442337036,2284.002100247737,2260.253558273565
238,238,30,100%,25%,True,50,False,True,False,0.009947566550800127,1504.1151921749115,171422.0,1965.7688155087508,,,,
239,239,30,100%,25%,True,50,False,True,True,8.30152980907663,3606.733498096466,1.0,4268.177615690333,600.0,2673.7017681598663,,4279.994916443759
240,240,30,10.0%,1,False,0,False,False,False,0.003808022870513112,1429.7841789722445,173766.0,1332.825181944313,,,,
241,241,30,10.0%,1,False,0,False,False,True,0.0014370254297144784,14.421463966369627,2954.0,349.70558151673686,0.0199849605560302,0.4267120361328125,367.5792340475473,835.0809323222408
242,242,30,20.0%,1,False,0,False,False,False,0.33667965819308,3600.436280965805,286287.0,1349.4774042849835,,,,
243,243,30,20.0%,1,False,0,False,False,True,1.509948921839059e-07,69.52067613601685,43577.0,364.5392004430713,0.0637850761413574,0.6251959800720215,384.1198865716465,1231.5762385856572
244,244,30,50.0%,1,False,0,False,False,False,0.95183679858894,3601.502645015717,117173.0,1359.3411549020695,,,,
245,245,30,50.0%,1,False,0,False,False,True,0.0003603527165318459,10.550838947296144,6277.0,670.8359999684722,0.0175049304962158,0.3617799282073974,692.5792340475473,1086.6687966877244
246,246,30,100%,1,False,0,False,True,False,0.7092072471079001,3606.098938941956,100144.0,1427.2097988870314,,,,
247,247,30,100%,1,False,0,False,True,True,3.0002163109449603e-06,28.371465921401978,1380.0,892.0952578519459,0.057481050491333,0.6392219066619873,909.1198865716466,1956.130804899642
248,248,30,10.0%,1,False,50,False,False,False,0.0032430588134844483,255.3000729084015,43747.0,2109.217988647768,,,,
249,249,30,10.0%,1,False,50,False,False,True,0.0014370254297144784,14.357600927352903,2954.0,349.70558151673686,0.0199811458587646,0.427217960357666,367.5792340475473,835.0809323222408
250,250,30,20.0%,1,False,50,False,False,False,1.6109957052869085e-05,2685.9374499320984,98259.0,2323.208264491209,,,,
251,251,30,20.0%,1,False,50,False,False,True,1.509948921839059e-07,68.92524409294128,43577.0,364.5392004430713,0.0692770481109619,0.6305341720581055,384.1198865716465,1231.5762385856572
252,252,30,50.0%,1,False,50,False,False,False,,,,,,,,
253,253,30,50.0%,1,False,50,False,False,True,0.0003603527165318459,10.61948299407959,6277.0,670.8359999684722,0.014434814453125,0.3582260608673095,692.5792340475473,1086.6687966877244
254,254,30,100%,1,False,50,False,True,False,0.09577552511880999,3603.673723936081,636973.0,3096.083278612914,,,,
255,255,30,100%,1,False,50,False,True,True,3.0002163109449603e-06,29.58414888381958,1380.0,892.0952578519459,0.0574197769165039,0.6332039833068848,909.1198865716466,1956.130804899642
256,256,30,10.0%,10%,False,0,False,False,False,0.0055322520482902465,448.1867711544037,40569.0,631.8942257151936,,,,
257,257,30,10.0%,10%,False,0,False,False,True,0.002277579413351184,10.899703979492188,5271.0,218.9655317716528,0.1103730201721191,0.0195460319519042,237.18260440136035,237.1826044013603
258,258,30,20.0%,10%,False,0,False,False,False,0.0009800220447827317,1531.1785881519318,200094.0,631.9298811175281,,,,
259,259,30,20.0%,10%,False,0,False,False,True,0.0,103.32860803604126,79156.0,285.4015612252776,0.2033109664916992,0.0868558883666992,308.8537846030082,320.02752079621587
260,260,30,50.0%,10%,False,0,False,False,False,,,,,,,,
261,261,30,50.0%,10%,False,0,False,False,True,0.0005444330759066825,6.381669998168945,3671.0,468.9655192231865,0.160830020904541,0.0200841426849365,487.1826044013604,487.1826044013603
262,262,30,100%,10%,False,0,False,True,False,0.009900443721150278,1629.1625549793243,106079.0,763.1835525256482,,,,
263,263,30,100%,10%,False,0,False,True,True,0.0,18.996625185012817,8788.0,785.4017739712367,0.5141229629516602,0.0846271514892578,808.8537846030083,891.5617080135154
264,264,30,10.0%,10%,False,50,False,False,False,0.006428170197560428,326.93270611763,37322.0,1401.572404614585,,,,
265,265,30,10.0%,10%,False,50,False,False,True,0.0016210665986130897,14.76243805885315,9647.0,349.7077663238816,0.148108959197998,1.3619599342346191,367.5792340475473,702.8868522499797
266,266,30,20.0%,10%,False,50,False,False,False,0.009097698416966336,569.1664369106293,49486.0,1415.8019518246867,,,,
267,267,30,20.0%,10%,False,50,False,False,True,1.6982079058736392e-05,12.058746099472046,1846.0,364.5390623664911,0.9054839611053468,2.6374521255493164,384.1198865716465,373.3672824676296
268,268,30,50.0%,10%,False,50,False,False,False,0.03148817912724,3601.4704389572144,136473.0,1630.1712061444982,,,,
269,269,30,50.0%,10%,False,50,False,False,True,0.0012107314550319096,6.151387929916382,1163.0,670.8356485539441,0.1671211719512939,0.6564178466796875,692.5792340475473,711.5516454956139
270,270,30,100%,10%,False,50,False,True,False,0.001063142008382437,1267.3697791099548,54541.0,2284.0787516844434,,,,
271,271,30,100%,10%,False,50,False,True,True,0.0,7.379117012023926,285.0,892.0952463307381,0.91383695602417,2.5063929557800293,909.1198865716464,898.0461798460908
272,272,30,10.0%,25%,False,0,False,False,False,0.002596520294397282,747.619854927063,148914.0,303.2666617797626,,,,
273,273,30,10.0%,25%,False,0,False,False,True,0.0016210665986130897,14.682934999465942,9647.0,349.7077663238816,0.1525890827178955,1.3921239376068115,367.5792340475473,702.8868522499797
274,274,30,20.0%,25%,False,0,False,False,False,0.0024790374405887325,834.6924738883972,80122.0,313.286023815647,,,,
275,275,30,20.0%,25%,False,0,False,False,True,1.6982079058736392e-05,11.97908878326416,1846.0,364.5390623664911,0.9115707874298096,2.611933946609497,384.1198865716465,373.3672824676296
276,276,30,50.0%,25%,False,0,False,False,False,,,,,,,,
277,277,30,50.0%,25%,False,0,False,False,True,0.0012107314550319096,6.158176898956299,1163.0,670.8356485539441,0.1764669418334961,0.6515848636627197,692.5792340475473,711.5516454956139
278,278,30,100%,25%,False,0,False,True,False,0.00858398231404294,810.7032289505005,5552.0,459.4097988126777,,,,
279,279,30,100%,25%,False,0,False,True,True,0.0,7.363971948623657,285.0,892.0952463307381,0.9238288402557372,2.513071060180664,909.1198865716464,898.0461798460908
280,280,30,10.0%,25%,False,50,False,False,False,0.0067770439912025054,401.8598728179932,77420.0,1076.9280271385624,,,,
281,281,30,10.0%,25%,False,50,False,False,True,0.00022520504613642345,6.810932874679565,2849.0,218.96558756329665,0.1442749500274658,0.0482678413391113,237.18260440136035,237.1826044013603
282,282,30,20.0%,25%,False,50,False,False,False,0.002490915291157586,2059.1532747745514,149932.0,1098.7781163571417,,,,
283,283,30,20.0%,25%,False,50,False,False,True,1.9692282906130688e-07,40.441020011901855,3830.0,285.4014753007037,0.8947021961212158,0.4607839584350586,308.8537846030082,308.8537846030082
284,284,30,50.0%,25%,False,50,False,False,False,0.20388751995576,3601.40669298172,159643.0,1194.329013186761,,,,
285,285,30,50.0%,25%,False,50,False,False,True,6.888670112751651e-05,5.659361124038696,2112.0,468.9656161451345,0.1515021324157714,0.0484299659729003,487.1826044013603,487.1826044013603
286,286,30,100%,25%,False,50,False,True,False,0.009130794956465883,734.372200012207,5972.0,1965.7689107953788,,,,
287,287,30,100%,25%,False,50,False,True,True,1.173037795161237e-07,17.55972194671631,3762.0,785.4017766560575,0.9233238697052002,0.4497017860412597,808.8537846030083,808.8537846030082
288,288,50,10.0%,1,True,0,False,False,False,,,,,,,,
289,289,50,10.0%,1,True,0,False,False,True,0.008955027000159899,1550.994961977005,158931.0,865.2092780790008,0.1361639499664306,65.67062902450562,894.027455553387,1273.7826571422695
290,290,50,20.0%,1,True,0,False,False,False,,,,,,,,
291,291,50,20.0%,1,True,0,False,False,True,2.37164865736079,3600.274323940277,526354.0,899.4503506749639,0.50583815574646,13.22711992263794,933.3163303074496,1465.310351862483
292,292,50,50.0%,1,True,0,False,False,False,,,,,,,,
293,293,50,50.0%,1,True,0,False,False,True,0.001110124859634777,1052.873876810074,265560.0,1465.375972702961,0.1071648597717285,341.778470993042,1494.027455553387,1498.9088337701935
294,294,50,100%,1,True,0,False,True,False,60.27096334343559,3602.165714025497,31116.0,2246.561359591568,,,,
295,295,50,100%,1,True,0,False,True,True,0.5055111337513599,3600.3409271240234,612559.0,1917.029704455161,0.4014818668365478,14.880920171737673,1946.7238845607253,2979.767220858904
296,296,50,10.0%,1,True,50,False,False,False,,,,,,,,
297,297,50,10.0%,1,True,50,False,False,True,6.608575675165264e-05,3149.8863739967346,370108.0,524.3234931992433,0.835935115814209,0.106929063796997,547.3408289006971,603.2060540517386
298,298,50,20.0%,1,True,50,False,False,False,,,,,,,,
299,299,50,20.0%,1,True,50,False,False,True,3.3082368144088,3600.2523758411407,635563.0,559.3632616349907,1.2887089252471924,0.5854778289794922,588.5997731764405,745.7687190662193
300,300,50,50.0%,1,True,50,False,False,False,,,,,,,,
301,301,50,50.0%,1,True,50,False,False,True,0.0014270618660335475,246.9250111579895,33060.0,1139.5178952129131,0.7815711498260498,214.9055252075196,1166.6072795619489,1139.5178952129131
302,302,50,100%,1,True,50,False,True,False,38.48032214676853,3600.611451148987,3947.0,5796.356916046516,,,,
303,303,50,100%,1,True,50,False,True,True,1.39920921995736,3600.230406999588,455817.0,1589.61759890163,4.268933057785034,0.6198620796203613,1619.0356705252584,1980.283543544684
304,304,50,10.0%,10%,True,0,False,False,False,,,,,,,,
305,305,50,10.0%,10%,True,0,False,False,True,0.004839517383144406,280.43638610839844,63571.0,255.87374259554392,0.9739620685577391,157.09624195098877,279.4132154604261,271.12812736912895
306,306,50,20.0%,10%,True,0,False,False,False,,,,,,,,
307,307,50,20.0%,10%,True,0,False,False,True,0.008366155626130248,3240.2944672107697,561263.0,367.2248971824681,6.863735914230347,0.6468420028686523,395.3315568366338,548.280481064764
308,308,50,50.0%,10%,True,0,False,False,False,,,,,,,,
309,309,50,50.0%,10%,True,0,False,False,True,0.0027310599641104803,166.29570078849792,43865.0,793.7665722214412,1.219472885131836,93.07032990455627,814.6394595546415,799.5622032519909
310,310,50,100%,10%,True,0,False,True,False,37.57994425140317,3600.3034088611603,9670.0,1055.2799256680628,,,,
311,311,50,100%,10%,True,0,False,True,True,0.003099158715013881,949.4692461490632,105320.0,1377.8126514730643,6.706973075866699,0.5746440887451172,1405.4721218623808,1695.681944439466
312,312,50,10.0%,10%,True,50,False,False,False,,,,,,,,
313,313,50,10.0%,10%,True,50,False,False,True,8.5770369418658e-06,1566.6336059570312,297200.0,865.1435043517106,1.0519399642944336,439.6996879577637,894.027455553387,877.3417128863299
