,Instance,n_N,n_B,k,wL,Lazy,A4,Init,Gap,Runtime,NodeCount,ObjVal,Runtime_h,Runtime_h2,ObjVal_h,ObjVal_h2
271,2,20,17,1,50,False,False,True,0.0200150101134727,3600.192312002182,231995.0,1620.7217930146728,0.091325044631958,,1731.2409200220527,
273,2,20,35,2,50,False,True,True,8.14604085543329e-08,137.06648898124695,2619.0,1625.930319156925,6.6203320026397705,2.778900146484375,1745.232430099,1724.012230370177
277,2,20,3,2,50,False,False,True,3.73860540522584e-05,179.0314440727234,35641.0,1020.3184020267452,0.1212069988250732,7.276463031768799,1613.5906849485032,1579.883278788349
278,2,20,8,2,50,False,False,True,1.0037900672309432e-06,537.0283439159393,38112.0,1023.1220744973076,0.434607982635498,,1636.1992803983455,
279,2,20,17,2,50,False,False,True,0.0006280458363017,3600.3731911182404,164689.0,1131.659639700576,1.7765250205993652,,1591.0720804197344,
281,2,20,35,5,50,False,True,True,8.32497730252704e-06,61.14186096191406,3359.0,1366.5550906937694,2.985474109649658,2.661854982376098,1422.9704889802638,1392.8282840588126
285,2,20,3,5,50,False,False,True,5.852090973400125e-05,145.01805305480957,10683.0,739.9952811220612,0.0116169452667236,184.5772430896759,1631.7172973280212,740.5553266721978
286,2,20,8,5,50,False,False,True,3.5619823539352982e-06,361.04170083999634,59616.0,779.0329394326176,0.0893740653991699,229.75242710113525,1466.8647191123182,759.1211832189992
287,2,20,17,5,50,False,False,True,,,,,0.5096709728240967,,1410.7634046725311,
289,2,30,49,1,50,False,True,True,1.1945066327327562e-05,107.96495699882507,7994.0,3561.977110630459,0.3310739994049072,4.420498847961426,3625.271452952271,3603.708770270905
293,2,30,4,1,50,False,False,True,3.413131045423732e-06,292.0078411102295,21250.0,1900.694515910421,0.1465790271759033,39.79111099243164,2832.9941704896733,2505.425355101416
294,2,30,12,1,50,False,False,True,0.0047220113011938,3600.21537899971,150193.0,2385.811822942679,0.1930549144744873,70.61733388900757,2876.5575189465944,2853.181708384001
295,2,30,24,1,50,False,False,True,,,,,0.3378159999847412,,2821.7482162615943,
297,2,30,49,3,50,False,True,True,1.701748880537442e-08,1207.470288991928,34389.0,2505.601296952417,59.67307686805725,4.419790029525757,2604.0431292200165,2577.7544498462603
301,2,30,4,3,50,False,False,True,2.3236945131827367e-05,888.4997291564941,61585.0,1378.7191327358614,0.1404700279235839,259.4823451042176,2345.9188397577127,1625.320079782428
302,2,30,12,3,50,False,False,True,,,,,9.885679960250854,,2337.909507996028,
303,2,30,24,3,50,False,False,True,,,,,19.21758985519409,,2325.9764098981086,
305,2,30,49,7,50,False,True,True,7.304616426033542e-08,470.8997099399567,26591.0,2016.721733473814,45.33117485046387,4.243291854858398,2066.704450367065,2039.204556928656
309,2,30,4,7,50,False,False,True,5.5914986505413295e-05,334.29379296302795,28423.0,1075.470420980858,0.0317001342773437,,2267.652326332168,
310,2,30,12,7,50,False,False,True,8.208925603573903e-05,1385.589898109436,49979.0,1138.8453727193644,0.531684160232544,,2201.41276834788,
311,2,30,24,7,50,False,False,True,0.0229197550109588,3600.397847890854,66529.0,1286.8292182969235,3.1378660202026367,,2122.782624295813,
313,2,50,83,1,50,False,True,True,9.962416055660997e-05,914.668480873108,77164.0,6040.355700225849,2.5733439922332764,30.364481925964355,6168.445917937302,6168.224856234483
317,2,50,8,1,50,False,False,True,,,,,2.541063070297241,,4857.522623107125,
318,2,50,20,1,50,False,False,True,,,,,2.0645639896392822,,4722.483715397828,
319,2,50,41,1,50,False,False,True,,,,,2.6373910903930664,,4739.514370802386,
321,2,50,83,5,50,False,True,True,0.1252419409344112,3601.181491851806,42731.0,3864.8152997080497,100.01743292808531,11.408294916152954,4131.8540757869005,4111.408837496081
325,2,50,8,5,50,False,False,True,,,,,1.3009579181671145,,3749.100673952109,
326,2,50,20,5,50,False,False,True,,,,,100.00741696357728,,3474.3828382359907,
327,2,50,41,5,50,False,False,True,,,,,100.01258683204652,,3518.5791623781965,
329,2,50,83,12,50,False,True,True,0.0098821360587473,3601.1036319732666,94316.0,3121.259285283468,100.00909185409546,12.038100004196169,3158.902266010356,3137.2806724982347
333,2,50,8,12,50,False,False,True,0.0030773374697161,3600.3209590911865,126004.0,1658.3899253122052,0.1430819034576416,,3502.6520677735407,
334,2,50,20,12,50,False,False,True,,,,,2.650632858276367,,3342.7539380940125,
335,2,50,41,12,50,False,False,True,,,,,100.01277899742126,,3208.990710780305,
337,2,80,145,1,50,False,True,True,0.0002717706993281,3603.952692985535,90815.0,11317.041184314068,5.900953054428101,93.04942893981934,11360.292217544817,11359.679264984632
341,2,80,14,1,50,False,False,True,,,,,12.570621013641356,,7462.335810076787,
342,2,80,36,1,50,False,False,True,,,,,4.493988990783691,,7700.369935944427,
343,2,80,72,1,50,False,False,True,,,,,11.962862014770508,,7730.838775722519,
345,2,80,145,8,50,False,True,True,0.2976427733380572,3600.6172409057617,11844.0,7153.55029854867,100.03150582313538,,6192.02900860179,
349,2,80,14,8,50,False,False,True,,,,,100.01515698432922,,5555.779477730854,
350,2,80,36,8,50,False,False,True,,,,,100.04570317268372,,5329.59603797933,
351,2,80,72,8,50,False,False,True,,,,,100.04933500289916,,5246.253494650665,
353,2,80,145,20,50,False,True,True,0.0376691042300169,3600.49170589447,19256.0,4911.521511624005,100.02116894721983,36.080891132354736,4937.805272077298,4913.68668110209
357,2,80,14,20,50,False,False,True,,,,,0.4286980628967285,,5391.439017285573,
358,2,80,36,20,50,False,False,True,,,,,7.194835901260376,,5178.106943053778,
359,2,80,72,20,50,False,False,True,,,,,90.65180397033691,,4897.451741389079,
361,3,10,19,1,50,False,True,True,7.759818871174967e-07,5.400095939636231,616.0,853.0479002210309,0.0338528156280517,0.9140491485595704,924.3650931550466,895.3268076670073
365,3,10,1,1,50,False,False,True,9.712472363287216e-06,4.27464485168457,1502.0,548.0398141634439,0.0036690235137939,1.1181979179382324,1084.4623417478588,661.144322131172
366,3,10,4,1,50,False,False,True,4.280515480637209e-05,13.70719599723816,405.0,577.1739477636035,0.009019136428833,13.302726984024048,883.9415629521211,575.5987434349292
367,3,10,9,1,50,False,False,True,2.3275543036406867e-05,125.21548008918762,6800.0,639.0141159305022,0.0143477916717529,139.44426083564758,882.9434423487621,743.3525106916792
369,3,10,19,1,50,False,True,True,7.759818871174967e-07,5.355230093002319,616.0,853.0479002210309,0.0278539657592773,0.9129300117492676,924.3650931550466,895.3268076670073
373,3,10,1,1,50,False,False,True,4.008893058746984e-05,2.5281550884246826,1303.0,548.057638472059,0.0043411254882812,1.2335801124572754,1031.1636549309217,557.1338353364843
374,3,10,4,1,50,False,False,True,1.83544689268034e-05,14.46173882484436,2064.0,548.9941763444174,0.0096831321716308,25.224143981933597,895.0310330842423,664.2304916533519
375,3,10,9,1,50,False,False,True,4.2425368957394176e-06,77.43211889266968,9172.0,681.3264177296586,0.0168030261993408,115.8204469680786,881.220438312891,641.309940239752
377,3,10,19,2,50,False,True,True,0.0,9.486800909042358,373.0,731.286512984361,0.1319491863250732,1.4528629779815674,782.7294059840879,747.192509830309
381,3,10,1,2,50,False,False,True,9.536938097853031e-05,3.859850168228149,840.0,424.833732638306,0.0032830238342285,0.4565739631652832,1004.6974315715,973.122233066708
382,3,10,4,2,50,False,False,True,2.918099383395403e-05,14.034734010696411,2025.0,444.4992792081922,0.0300731658935546,1.583636999130249,851.5501754340036,811.3520520965283
383,3,10,9,2,50,False,False,True,8.641226477650241e-05,133.123370885849,18444.0,495.93021407573,0.0320580005645751,5.303360939025879,771.4431619464522,733.230141878795
385,3,20,38,1,50,False,True,True,3.0683011398897055e-08,46.045037031173706,2146.0,2164.4897427780447,0.1681280136108398,7.337322950363159,2342.631882535439,2343.978641994824
389,3,20,3,1,50,False,False,True,4.641067611254727e-05,66.34480094909668,2101.0,1402.414669916011,0.0339879989624023,71.03387808799744,2187.978552582427,1377.1812957010527
390,3,20,9,1,50,False,False,True,6.795134668761864e-05,1670.1154599189758,106151.0,1665.5146816335764,0.0655620098114013,,2042.9489538862408,
391,3,20,19,1,50,False,False,True,8.463103181133709e-05,2539.8184168338776,130629.0,1562.9886735347586,0.1441900730133056,,1987.8250678651784,
393,3,20,38,2,50,False,True,True,0.0,133.27312684059143,2069.0,1685.6841443857802,1.674880027770996,2.5260610580444336,1821.8315107595024,1798.22899677341
397,3,20,3,2,50,False,False,True,1.5242730910743234e-05,159.39334392547607,18482.0,1067.179390073258,0.3193609714508056,22.17490005493164,1729.4356433256175,1572.6782082354453
398,3,20,9,2,50,False,False,True,9.972663503593584e-05,3031.13777589798,315219.0,1190.730450955681,0.3064959049224853,,1751.051863633489,
